Bench_Name,Score
Radeon HD 8610G + HD 8600M Dual,480
Radeon HD 8610G + HD 8670M Dual,577
Radeon HD 8610G + R5 M200 Dual,676
Radeon HD 8650D,396
Radeon HD 8650G,499
Radeon HD 8650G + 7600M Dual,741
Radeon HD 8650G + 7670M Dual,883
Radeon HD 8650G + 7700M Dual,1126
Radeon HD 8650G + 8500M Dual,626
Radeon HD 8650G + 8570M Dual,654
Radeon HD 8650G + 8600/8700M Dual,831
Radeon HD 8650G + 8600M Dual,613
Radeon HD 8650G + 8670M Dual,635
Radeon HD 8650G + 8750M Dual,786
Radeon HD 8650G + HD 7600M Dual,819
Radeon HD 8650G + HD 7670M Dual,634
Radeon HD 8650G + HD 8570M Dual,716
Radeon HD 8650G + HD 8600/8700M Dual,763
Radeon HD 8650G + HD 8600M Dual,606
Radeon HD 8650G + HD 8600M N HD 8600M Dual,757
Radeon HD 8650G + HD 8670M Dual,585
Radeon HD 8650G + HD 8750M Dual,651
Radeon HD 8650G + HD 8790M Dual,799
Radeon HD 8650G + R5 M200 Dual,722
Radeon HD 8650G + R5 M230 Dual,686
Radeon HD 8650G N HD 8650G + HD 8570M Dual,773
Radeon HD 8650G N HD 8650G + HD 8600/8700M Dual,796
Radeon HD 8650G N HD 8650G + HD 8600M N HD 8600M D,679
Radeon HD 8670D,514
Radeon HD 8670D + 6670 Dual,1361
Radeon HD 8670D + 7000 Dual,811
Radeon HD 8670D + 7700 Dual,1788
Radeon HD 8670D + 8570 Dual,974
Radeon HD 8670D + HD 6670 Dual,1221
Radeon HD 8670D + HD 7000 Dual,718
Radeon HD 8670D + HD 7600 Dual,1317
Radeon HD 8670D + HD 7700 Dual,1892
Radeon HD 8670D + R5 235 Dual,836
Radeon HD 8670D + R5 330 Dual,746
Radeon HD 8670D + R7 200 Dual,949
Radeon HD 8670D + R7 240 Dual,1020
Radeon HD 8670D N HD 8670D + HD 8670D Dual,488
Radeon HD 8670M,520
Radeon HD 8690A,518
Radeon HD 8690M,984
Radeon HD 8730M,840
Radeon HD 8750M,1063
Radeon HD 8790M,1305
Radeon HD 8790M / R9 M290X,1210
Radeon HD 8850M,973
Radeon HD 8850M / R9 M265X,1139
Radeon HD 8870M,1638
Radeon HD 8870M / R9 M270X / M370X,1799
Radeon HD 8950,2840
Radeon HD 8970M,3876
Radeon HD 8990,5214
Radeon HD HD7850M,1727
Radeon HDG 4670,170
RADEON IGP 34xM,1
RADEON IGP 320,3
Radeon IGP 320M,3
Radeon IGP 340M,2
RADEON IGP 345M,2
RADEON IGP 350M,6
Radeon Infoshock 3000,106
Radeon Instinct MI25 MxGPU,3954
Radeon Instinct MI60,14922
Radeon M535DX,749
Radeon Pro,2562
Radeon Pro 450,2722
Radeon Pro 455,3112
Radeon Pro 460,3452
Radeon Pro 465,4537
Radeon Pro 555,3140
Radeon Pro 560,3475
Radeon Pro 560X,3677
Radeon Pro 570,6336
Radeon Pro 580,7753
Radeon Pro 580X,7540
Radeon Pro 5300,7088
Radeon Pro 5300M,5799
Radeon Pro 5500 XT,7868
Radeon Pro 5500M,6718
Radeon Pro 5600M,9304
Radeon Pro 5700,11456
Radeon Pro 5700 XT,12457
Radeon Pro Duo,8370
Radeon PRO Ryzen 5 PRO 6650U,4140
Radeon PRO Ryzen 7 PRO 6850U,5608
Radeon Pro SSG,10971
Radeon Pro V340 MxGPU,2853
Radeon Pro V520 MxGPU,12257
Radeon Pro V620,26519
Radeon Pro V620 MxGPU,15632
Radeon PRO V710 MxGPU,7297
Radeon Pro Vega 16,4809
Radeon Pro Vega 20,5168
Radeon Pro Vega 48,11269
Radeon Pro Vega 56,12064
Radeon Pro Vega 64,12886
Radeon Pro Vega 64X,13369
Radeon Pro Vega II,15618
Radeon Pro Vega II Duo,13690
Radeon Pro VII,13648
Radeon Pro W5500,8953
Radeon Pro W5500M,3469
Radeon Pro W5500X,7350
Radeon Pro W5700,14138
Radeon Pro W5700X,15178
Radeon PRO W6300,5559
Radeon PRO W6400,8380
Radeon PRO W6600,14978
Radeon PRO W6600M,11477
Radeon PRO W6600X,13113
Radeon PRO W6800,20122
Radeon Pro W6800X,16619
Radeon Pro W6800X Duo,14742
Radeon PRO W7500,13219
Radeon PRO W7600,16354
Radeon PRO W7700,22827
Radeon PRO W7800,27211
Radeon PRO W7900,27729
Radeon Pro WX 2100,1893
Radeon Pro WX 3100,2617
Radeon Pro WX 3200,2232
Radeon Pro WX 4100,3687
Radeon Pro WX 4130,1909
Radeon Pro WX 4150,2550
Radeon Pro WX 4170,2869
Radeon Pro WX 5100,5463
Radeon Pro WX 7100,7710
Radeon Pro WX 7130,6271
Radeon Pro WX 8200,12469
Radeon Pro WX 9100,11794
Radeon Pro WX Vega M GL,4617
Radeon R1E,301
Radeon R2,256
Radeon R2E,211
Radeon R3,316
Radeon R3E,224
Radeon R4,349
Radeon R4E,487
Radeon R5 220,149
Radeon R5 230,201
Radeon R5 235,336
Radeon R5 235 + HD 7560D Dual,743
Radeon R5 235 + HD 8570D Dual,737
Radeon R5 235X,277
Radeon R5 240,561
Radeon R5 310,331
Radeon R5 330,522
Radeon R5 340,856
Radeon R5 420,574
Radeon R5 430,883
Radeon R5 435,760
Radeon R5 A6-7480,674
Radeon R5 A6-8500P,586
"Radeon R5 A6-9400 RADEON R5, 6 COMPUTE CORES 2C+4G",605
Radeon R5 A6-9500 2C+6G,853
"Radeon R5 A6-9500 RADEON R5, 8 COMPUTE CORES 2C+6G",914
Radeon R5 A6-9500E 2C+4G,1014
"Radeon R5 A6-9500E RADEON R5, 6 COMPUTE CORES 2C+4",720
Radeon R5 A10-9600P 4C+6G,619
"Radeon R5 A10-9600P RADEON R5, 10 COMPUTE CORES 4C",699
Radeon R5 A10-9620P 4C+6G,731
"Radeon R5 A10-9620P RADEON R5, 10 COMPUTE CORES 4C",652
Radeon R5 A10-9630P 4C+6G,977
"Radeon R5 A10-9630P RADEON R5, 10 COMPUTE CORES 4C",839
Radeon R5 A240,576
Radeon R5 M230,429
Radeon R5 M240,488
Radeon R5 M255,539
Radeon R5 M315,498
Radeon R5 M320,477
Radeon R5 M330,595
Radeon R5 M335,548
Radeon R5 M420,499
Radeon R5 M430,648
Radeon R5 M435,870
Radeon R5 Opteron X3216,415
Radeon R5 PRO A6-8500B 2C+4G,508
"Radeon R5 PRO A6-8500B R5, 6 Compute Cores 2C+4G",510
Radeon R5 PRO A6-8530B 2C+4G,689
"Radeon R5 PRO A6-8530B R5, 6 COMPUTE CORES 2C+4G",465
Radeon R5 PRO A6-8570 2C+6G,847
"Radeon R5 PRO A6-8570 R5, 8 COMPUTE CORES 2C+6G",965
Radeon R5 PRO A6-8570E 2C+4G,637
"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G",632
Radeon R5 PRO A6-9500 2C+6G,1096
"Radeon R5 PRO A6-9500 R5, 8 COMPUTE CORES 2C+6G",760
Radeon R5 PRO A6-9500B 2C+4G,693
"Radeon R5 PRO A6-9500B R5, 6 COMPUTE CORES 2C+4G",412
Radeon R5 PRO A6-9500E 2C+4G,770
Radeon R5 PRO A8-9600B 4C+6G,658
"Radeon R5 PRO A8-9600B R5, 10 COMPUTE CORES 4C+6G",569
Radeon R5 PRO A10-8730B 4C+6G,695
"Radeon R5 PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G",593
Radeon R5E,319
Radeon R6,609
Radeon R6 + R7 M265DX Dual,570
Radeon R6 A8-8600P,474
Radeon R6 A10-8700P,541
Radeon R6 A10-9600P 4C+6G,970
Radeon R6 M255DX,605
Radeon R6 Opteron X3418,955
Radeon R6 PRO A8-8600B 4C+6G,531
"Radeon R6 PRO A8-8600B R6, 10 Compute Cores 4C+6G",574
Radeon R6 PRO A10-8700B 4C+6G,538
"Radeon R6 PRO A10-8700B R6, 10 Compute Cores 4C+6G",545
Radeon R7 240,899
Radeon R7 240 + HD 8570D Dual,917
Radeon R7 240 + HD 8670D Dual,930
Radeon R7 250,1049
Radeon R7 250X,2268
Radeon R7 260,2891
Radeon R7 260X,3203
Radeon R7 340,952
Radeon R7 360,3123
Radeon R7 370,4480
Radeon R7 430,1085
Radeon R7 450,1875
Radeon R7 7850A10-7850K,551
Radeon R7 +8G,1190
Radeon R7 + HD 7700 Dual,1962
Radeon R7 + R5 330 Dual,1028
Radeon R7 + R5 340 Dual,1234
Radeon R7 + R5 435 Dual A10-9700 RADEON,885
Radeon R7 + R5 Dual,897
Radeon R7 + R7 200 Dual,1077
Radeon R7 + R7 240 Dual,1045
Radeon R7 + R7 250 Dual,1232
Radeon R7 + R7 350 Dual,1982
Radeon R7 A8 PRO-7600B,639
Radeon R7 A8-7500,811
Radeon R7 A8-7500 4C+6G,853
Radeon R7 A8-7600,768
Radeon R7 A8-7650K,753
Radeon R7 A8-7670K,849
Radeon R7 A8-7680,780
Radeon R7 A8-8650,718
Radeon R7 A8-9600 RADEON,861
Radeon R7 A10 Extreme Edition,806
Radeon R7 A10 PRO-7800B,717
Radeon R7 A10 PRO-7850B,822
Radeon R7 A10-7700K,772
Radeon R7 A10-7800,741
Radeon R7 A10-7850K,919
Radeon R7 A10-7860K,869
Radeon R7 A10-7870K,1053
Radeon R7 A10-7890K,997
Radeon R7 A10-8750,856
Radeon R7 A10-8850,773
Radeon R7 A10-9700 RADEON,891
Radeon R7 A10-9700E RADEON,887
Radeon R7 A12-9700P RADEON,685
Radeon R7 A12-9720P RADEON,735
Radeon R7 A12-9730P RADEON,976
Radeon R7 A12-9800 RADEON,1072
Radeon R7 A12-9800E RADEON,942
Radeon R7 A265,977
Radeon R7 A360,615
Radeon R7 A365,781
Radeon R7 A370,1281
Radeon R7 FX-8800P,826
Radeon R7 FX-9800P RADEON,759
Radeon R7 FX-9830P RADEON,1327
Radeon R7 G,869
Radeon R7 M260,531
Radeon R7 M260DX,816
Radeon R7 M260X,1008
Radeon R7 M265,571
Radeon R7 M265DX,498
Radeon R7 M270,784
Radeon R7 M340,644
Radeon R7 M350,1080
Radeon R7 M360,590
Radeon R7 M365X,848
Radeon R7 M370,1417
Radeon R7 M380,1668
Radeon R7 M440,906
Radeon R7 M445,945
Radeon R7 M460,1071
Radeon R7 M465,1105
Radeon R7 M465X,1786
Radeon R7 Opteron X3421,1103
Radeon R7 PRO A6-9500 2C+6G,781
Radeon R7 PRO A8-8650B,734
Radeon R7 PRO A8-8670E,978
Radeon R7 PRO A8-9600,844
Radeon R7 PRO A10-8750B,771
Radeon R7 PRO A10-8770,918
Radeon R7 PRO A10-8770E,789
Radeon R7 PRO A10-8850B,945
Radeon R7 PRO A10-9700,818
Radeon R7 PRO A10-9700B,628
Radeon R7 PRO A10-9700E,918
Radeon R7 PRO A12-8800B,599
Radeon R7 PRO A12-8830B,579
Radeon R7 PRO A12-8870,974
Radeon R7 PRO A12-8870E,888
Radeon R7 PRO A12-9800,939
Radeon R7 PRO A12-9800B,682
Radeon R7 PRO A12-9800E,938
Radeon R7E,564
Radeon R8 M365DX,647
Radeon R8 M445DX,796
Radeon R8 M535DX,670
Radeon R9 255,1391
Radeon R9 260,3047
Radeon R9 270,4306
Radeon R9 270 / R7 370,4259
Radeon R9 270X,4874
Radeon R9 280,5524
Radeon R9 280X,6078
Radeon R9 285 / 380,5549
Radeon R9 290,8148
Radeon R9 290 / 390,8150
Radeon R9 290X,8435
Radeon R9 290X / 390X,8380
Radeon R9 295X2,8816
Radeon R9 350,2008
Radeon R9 360,3031
Radeon R9 370,4722
Radeon R9 380,5960
Radeon R9 380X,6127
Radeon R9 390,8804
Radeon R9 390X,9214
Radeon R9 Fury,9526
Radeon R9 Fury + Fury X,9741
Radeon R9 Fury X,9387
Radeon R9 M265X,1175
Radeon R9 M270X,1204
Radeon R9 M275,1114
Radeon R9 M275X,1596
Radeon R9 M275X / M375,1574
Radeon R9 M280X,813
Radeon R9 M290X,3200
Radeon R9 M295X,5150
Radeon R9 M360,1813
Radeon R9 M365X,1481
Radeon R9 M370X,1576
Radeon R9 M375,1001
Radeon R9 M375X,1723
Radeon R9 M380,2758
Radeon R9 M385,2060
Radeon R9 M385X,1993
Radeon R9 M390X,3895
Radeon R9 M395,4896
Radeon R9 M395X,5109
Radeon R9 M470,2330
Radeon R9 M470X,3244
Radeon R9 M485X,3800
Radeon RX590 GME,8320
Radeon RX 460,4098
Radeon RX 470/570,7918
Radeon RX 480,8528
Radeon RX 540,2187
Radeon RX 550,2695
Radeon RX 550X,2334
Radeon RX 560,3680
Radeon RX 560X,3428
Radeon RX 570X,1923
Radeon RX 580,8788
Radeon RX 580 2048SP,7623
Radeon RX 580X,7426
Radeon RX 590,9291
Radeon RX 640,2245
Radeon RX 670,3039
Radeon RX 780,7657
Radeon RX 5300,7605
Radeon RX 5300M,5396
Radeon RX 5500,8857
Radeon RX 5500 XT,9067
Radeon RX 5500M,6030
Radeon RX 5600,11752
Radeon RX 5600 OEM,12425
Radeon RX 5600 XT,13399
Radeon RX 5600M,8797
Radeon RX 5700,14234
Radeon RX 5700 XT,16071
Radeon RX 5700 XT 50th Anniversary,16527
Radeon RX 6300,5383
Radeon RX 6300M,6421
Radeon RX 6400,7738
Radeon RX 6450M,6601
Radeon RX 6500,7705
Radeon RX 6500 XT,9629
Radeon RX 6500M,7275
Radeon RX 6550M,9629
Radeon RX 6600,15057
Radeon RX 6600 LE,14012
Radeon RX 6600 XT,16447
Radeon RX 6600M,13862
Radeon RX 6600S,13279
Radeon RX 6650 XT,17120
Radeon RX 6650M,15188
Radeon RX 6650M XT,16081
Radeon RX 6700,18934
Radeon RX 6700 XT,19731
Radeon RX 6700M,13628
Radeon RX 6700S,15003
Radeon RX 6750 GRE 10GB,18978
Radeon RX 6750 GRE 12GB,20155
Radeon RX 6750 XT,20713
Radeon RX 6800,22039
Radeon RX 6800 XT,25056
Radeon RX 6800M,13269
Radeon RX 6800S,15756
Radeon RX 6850M,12274
Radeon RX 6850M XT,17311
Radeon RX 6900 XT,26685
Radeon RX 6950 XT,28079
Radeon RX 7400,11908
Radeon RX 7600,16497
Radeon RX 7600 XT,17307
Radeon RX 7600M,10999
Radeon RX 7600M XT,14615
Radeon RX 7600S,15499
Radeon RX 7650 GRE,18412
Radeon RX 7700,20753
Radeon RX 7700 XT,22691
Radeon RX 7700S,15432
Radeon RX 7800 XT,24359
Radeon RX 7800M,17634
Radeon RX 7900 GRE,27404
Radeon RX 7900 XT,29035
Radeon RX 7900 XTX,31418
Radeon RX 7900M,22111
Radeon RX 9060,17686
Radeon RX 9060 XT 8GB,19802
Radeon RX 9060 XT 16GB,20116
Radeon RX 9070,25402
Radeon RX 9070 GRE,24025
Radeon RX 9070 XT,26908
Radeon RX Vega11,1605
Radeon RX Vega11 Ryzen 7 3750H,1606
Radeon RX Vega11 Ryzen 7 Microsoft Surface Edition,1502
Radeon RX Vega 6,1492
Radeon RX Vega 6 Ryzen 3 3200U,906
Radeon RX Vega 8,1513
Radeon RX Vega 10,1629
Radeon RX Vega 10 Ryzen 7 3700C,1166
Radeon RX Vega 10 Ryzen 7 3700U,1464
Radeon RX Vega 10 Ryzen 7 3750H,1837
Radeon RX Vega 11,2091
Radeon RX Vega 11 PRD,2401
Radeon RX Vega 11 Processor,1806
Radeon RX Vega 11 Ryzen 5 3350G,1873
Radeon RX Vega 11 Ryzen 5 3400G,2120
Radeon RX Vega 11 Ryzen 5 3400GE,1971
Radeon RX Vega 56,12970
Radeon RX Vega 64,13884
Radeon RX Vega - Renoir Ryzen 3 5300U,2312
Radeon RX Vega M GH,6550
Radeon RX Vega M GL,3937
Radeon RX Vega Ryzen 3 5300U,2329
Radeon RX Vega Ryzen 5 5500U,2319
Radeon RX Vega Ryzen 5 5600GT,9558
Radeon RX Vega Ryzen 7 5825U,2916
Radeon Ryzen 3 3200U,816
Radeon Ryzen 3 3250U,783
Radeon Ryzen 3 3300U,1041
Radeon Ryzen 3 3500U,802
Radeon Ryzen 3 5300U,1508
Radeon Ryzen 3 5425U,1540
Radeon Ryzen 3 7330U,1522
Radeon Ryzen 3 7335U,2163
Radeon Ryzen 3 PRO 4355GE,1622
Radeon Ryzen 3 PRO 5355G,2544
Radeon Ryzen 3 PRO 5355GE,1951
Radeon Ryzen 3 PRO 5450U,1559
Radeon Ryzen 3 PRO 5475U,1752
Radeon Ryzen 3 PRO 7330U,1860
Radeon Ryzen 3 PRO 7335U,1982
Radeon Ryzen 5 150,2667
Radeon Ryzen 5 3450U,1108
Radeon Ryzen 5 3550H,1271
Radeon Ryzen 5 4600GE with Radeon Graphics,2216
Radeon Ryzen 5 5500GT,2399
Radeon Ryzen 5 5500H,2048
Radeon Ryzen 5 5500U,2007
Radeon Ryzen 5 5560U,2030
Radeon Ryzen 5 5600GE,2309
Radeon Ryzen 5 5600GT,2371
Radeon Ryzen 5 5600H,2374
Radeon Ryzen 5 5600U,2084
Radeon Ryzen 5 5625U,2019
Radeon Ryzen 5 6600H,3519
Radeon Ryzen 5 6600HS Creator Edition,3798
Radeon Ryzen 5 6600U,3200
Radeon Ryzen 5 7430U,2198
Radeon Ryzen 5 7500X3D 6-Core,1401
Radeon Ryzen 5 7530U,2163
Radeon Ryzen 5 7533HS,3320
Radeon Ryzen 5 7535HS,3209
Radeon Ryzen 5 7535U,3150
Radeon Ryzen 5 7600 6-Core,1674
Radeon Ryzen 5 7600X3D 6-Core,1642
Radeon Ryzen 5 7600X 6-Core,1600
Radeon Ryzen 5 Microsoft Surface Edition,2031
Radeon Ryzen 5 PRO 4400G,2272
Radeon Ryzen 5 PRO 4655G,2279
Radeon Ryzen 5 PRO 4655GE,2178
Radeon Ryzen 5 PRO 5650G,2300
Radeon Ryzen 5 PRO 5650GE,2228
Radeon Ryzen 5 PRO 5655G,2142
Radeon Ryzen 5 PRO 5655GE,1739
Radeon Ryzen 5 PRO 5675U,1846
Radeon Ryzen 5 PRO 6650H,3867
Radeon Ryzen 5 PRO 6650U,3490
Radeon Ryzen 5 PRO 7445 6-Core,1591
Radeon Ryzen 5 Pro 7535U,2766
Radeon Ryzen 5 PRO 7645 6-Core,1607
Radeon Ryzen 7 170,4506
Radeon Ryzen 7 3700U,1127
Radeon Ryzen 7 4700G,2499
Radeon Ryzen 7 4700GE,2586
Radeon Ryzen 7 4700U,2038
Radeon Ryzen 7 4800H,3118
Radeon Ryzen 7 4800HS,3010
Radeon Ryzen 7 4800U,2295
Radeon Ryzen 7 5700U,2198
Radeon Ryzen 7 5800H,2845
Radeon Ryzen 7 5800HS,2544
Radeon Ryzen 7 5800U,2386
Radeon Ryzen 7 5825U,2413
Radeon Ryzen 7 6800H,4864
Radeon Ryzen 7 6800HS,6186
Radeon Ryzen 7 6800HS Creator Edition,5336
Radeon Ryzen 7 6800U,4226
Radeon Ryzen 7 6810U,5937
Radeon Ryzen 7 7700 8-Core,1635
Radeon Ryzen 7 7700X 8-Core,1926
Radeon Ryzen 7 7730U,2281
Radeon Ryzen 7 7735H,5254
Radeon Ryzen 7 7735HS,4827
Radeon Ryzen 7 7735U,4612
Radeon Ryzen 7 7736U,5825
Radeon Ryzen 7 7800X3D 8-Core,1836
Radeon Ryzen 7 Microsoft Surface Edition,2230
Radeon Ryzen 7 PRO 4750G,2541
Radeon Ryzen 7 PRO 4750GE,2376
Radeon Ryzen 7 PRO 4750U,1964
Radeon Ryzen 7 PRO 5755G,2885
Radeon Ryzen 7 PRO 5755GE,2119
Radeon Ryzen 7 PRO 5800H,2944
Radeon Ryzen 7 PRO 5875U,2177
Radeon Ryzen 7 PRO 6850H,5529
Radeon Ryzen 7 PRO 6850HS,5057
Radeon Ryzen 7 PRO 6850U,4998
Radeon Ryzen 7 PRO 6860Z,4536
Radeon Ryzen 7 PRO 7730U,2233
Radeon Ryzen 7 Pro 7735U,3861
Radeon Ryzen 7 PRO 7745 8-Core,1660
Radeon Ryzen 9 4900H,2555
Radeon Ryzen 9 4950U Mobile,2594
Radeon Ryzen 9 5900H,1609
Radeon Ryzen 9 6900HS,6726
Radeon Ryzen 9 6900HS Creator Edition,4594
Radeon Ryzen 9 7900 12-Core,1852
Radeon Ryzen 9 7900X3D 12-Core,1763
Radeon Ryzen 9 7900X 12-Core,2103
Radeon Ryzen 9 7950X3D 16-Core,1637
Radeon Ryzen 9 7950X 16-Core,2972
Radeon Ryzen 9 PRO 6950H,5608
Radeon Ryzen 9 PRO 6950HS,4463
Radeon Ryzen 9 PRO 7945 12-Core,1596
Radeon Ryzen Embedded R2312,614
Radeon Ryzen Embedded R2314,1253
Radeon Ryzen Embedded R2514,1344
Radeon Ryzen Embedded R2544,1612
Radeon Ryzen Embedded V2516,1714
Radeon Ryzen Embedded V2546,1435
Radeon Ryzen Embedded V2718,1934
Radeon Ryzen Embedded V2748,2077
Radeon Ryzen Z2 Go,4724
Radeon Sky 500,4722
Radeon TM,5551
Radeon TM R9 A360,2060
Radeon VE,2
Radeon Vega 2,506
Radeon Vega 2 Athlon Silver 3050U,487
Radeon Vega 3,892
Radeon Vega 3 3020e,626
Radeon Vega 3 Athlon 300GE,949
Radeon Vega 3 Athlon 300U,794
Radeon Vega 3 Athlon 320GE,733
Radeon Vega 3 Athlon 3000G,946
Radeon Vega 3 Athlon Gold 3150G,1088
Radeon Vega 3 Athlon Gold 3150U,672
Radeon Vega 3 Athlon Silver 3050e,512
Radeon Vega 3 Athlon Silver 3050U,758
Radeon Vega 3 Mobile,1052
Radeon Vega 3 Ryzen 3 3200U,843
Radeon Vega 3 Ryzen 3 3250U,682
Radeon Vega 3 Ryzen Embedded R1305G,580
Radeon Vega 3 Ryzen Embedded R1505G,729
Radeon Vega 3 Ryzen Embedded R1606G,958
Radeon Vega 6,1314
Radeon Vega 6 Ryzen 3 3300U,1332
Radeon Vega 6 Ryzen 3 3350U,1400
Radeon Vega 8,1564
Radeon Vega 8 Mobile,1447
Radeon Vega 8 Ryzen 3 3200G,1688
Radeon Vega 8 Ryzen 3 3200GE,1916
Radeon Vega 8 Ryzen 3 PRO 3200G,1408
Radeon Vega 8 Ryzen 5 3450U,1304
Radeon Vega 8 Ryzen 5 3500U,1359
Radeon Vega 8 Ryzen 5 3501U,1377
Radeon Vega 8 Ryzen 5 3550H,1864
Radeon Vega 8 Ryzen 5 3580U,1621
Radeon Vega 9,1587
Radeon Vega 9 Ryzen 5 3550H,1572
Radeon Vega 9 Ryzen 5 Microsoft Surface Edition,1531
Radeon Vega 10,1484
Radeon Vega 10 Mobile,1535
Radeon Vega 11,1864
Radeon Vega 11 Ryzen 5 PRO 3350G,2208
Radeon Vega 11 Ryzen 5 PRO 3350GE,1810
Radeon Vega 11 Ryzen 5 PRO 3400G,1980
Radeon Vega Frontier Edition,12674
Radeon VII,16252
RADEON X300SE,38
RADEON X550,50
RADEON X550XT,56
Radeon X550XTX,70
RADEON X600 256MB HyperMemory,56
RADEON X600 PRO,67
RADEON X600 SE,49
RADEON X600XT,91
RADEON X700,72
RADEON X700 PRO,75
RADEON X700 SE,71
RADEON X800 GT,84
RADEON X800 GTO,114
RADEON X800 PRO,64
RADEON X800 PRO/GTO,73
RADEON X800 SE,129
RADEON X800 XL,69
RADEON X800 XT,97
RADEON X800 XT Platinum Edition,81
RADEON X800GT,79
RADEON X850 PRO,72
RADEON X850 XT,81
RADEON X850 XT Platinum Edition,81
Radeon X1050,49
Radeon X1200,32
Radeon X1250,37
Radeon X1270,31
Radeon X1300,58
Radeon X1300 PRO,84
Radeon X1550,66
Radeon X1550 64-bit,47
Radeon X1600,49
Radeon X1600 Pro,98
Radeon X1600 Pro / X1300XT,69
Radeon X1600 XT,115
Radeon X1650 GTO,74
Radeon X1650 Pro,84
Radeon X1650 SE,71
Radeon X1700 Targa Edition,116
Radeon X1800 GTO,140
Radeon X1900 CrossFire Edition,137
Radeon X1900 GT,145
Radeon X1950 CrossFire Edition,151
Radeon X1950 GT,106
Radeon X1950 Pro,112
RADEON XPRESS 200,29
RADEON XPRESS 200 CROSSFIRE,18
RADEON XPRESS 200M,22
Radeon Xpress 1100,34
Radeon Xpress 1150,29
Radeon Xpress 1200,35
Radeon Xpress 1250,42
Radeon Xpress 1270,26
Radeon Xpress 1300,52
Radeon Xpress 1300M,40
RadeonT 610M,1065
RadeonT 660M,2220
RadeonT 660M Ryzen 5 6600H,6699
RadeonT 660M Ryzen 5 7535HS,4051
RadeonT 680M Ryzen 7 6800H,2381
RadeonT 680M Ryzen 7 7735HS,5680
RadeonT 780M,7102
RadeonT RX 6850M XT,13992
RadeonT RX Vega 11,1916
RadeonT Ryzen 3 3250U,581
Rage 128 Pro,1
RAGE 128 PRO AGP 4X TMDS,1
Rage Fury Pro/Xpert 2000 Pro,3
RDPDD Chained DD,197
Red Hat QXL controller,52
Red Hat VirtIO GPU DOD controller,1564
RGH Drivers v3,11
RIVA TNT2 Model 64/Model 64 Pro,3
RIVA TNT2/TNT2 Pro,3
RTX5000-Ada-1B,130
RTX 500 Ada Generation Laptop GPU,11189
RTX 1000 Ada Generation Laptop GPU,13591
RTX 2000 Ada Generation,17195
RTX 2000 Ada Generation Embedded GPU,13842
RTX 2000 Ada Generation Laptop GPU,14853
RTX 2000E Ada Generation,15633
RTX 3000 Ada Generation Laptop GPU,16041
RTX 3500 Ada Generation Embedded GPU,22926
RTX 3500 Ada Generation Laptop GPU,19734
RTX 4000 Ada Generation,23655
RTX 4000 Ada Generation Laptop GPU,22187
RTX 4000 SFF Ada Generation,20456
RTX 4500 Ada Generation,28265
RTX 5000 Ada Generation,30333
RTX 5000 Ada Generation Embedded GPU,17055
RTX 5000 Ada Generation Laptop GPU,23365
RTX 5880 Ada Generation,25095
RTX 6000 Ada Generation,28627
RTX A400,6003
RTX A500 Embedded GPU,6197
RTX A500 Laptop GPU,6550
RTX A1000,10770
RTX A1000 6GB Laptop GPU,10021
RTX A1000 Embedded GPU,11009
RTX A1000 Laptop GPU,9452
RTX A2000,13405
RTX A2000 8GB Laptop GPU,10478
RTX A2000 12GB,13667
RTX A2000 Embedded GPU,11117
RTX A2000 Laptop GPU,9482
RTX A3000 12GB Laptop GPU,13843
RTX A3000 Laptop GPU,12634
RTX A4000,19370
RTX A4000 Laptop GPU,14799
RTX A4000H,16768
RTX A4500,20625
RTX A4500 Embedded GPU,8295
RTX A4500 Laptop GPU,16800
RTX A5000,22891
RTX A5000 Laptop GPU,16361
RTX A5500,21192
RTX A5500 Laptop GPU,17223
RTX A6000,22763
RTX PRO 500 Blackwell Generation Laptop GPU,13144
RTX PRO 1000 Blackwell Generation Laptop GPU,14806
RTX PRO 2000 Blackwell,20570
RTX PRO 2000 Blackwell Generation Laptop GPU,16419
RTX PRO 3000 Blackwell Generation Laptop GPU,21693
RTX PRO 4000 Blackwell,28272
RTX PRO 4000 Blackwell Generation Laptop GPU,23263
RTX PRO 4000 Blackwell SFF Edition,24252
RTX PRO 4500 Blackwell,33364
RTX PRO 5000 72GB Blackwell,40493
RTX PRO 5000 Blackwell,32830
RTX PRO 5000 Blackwell Generation Laptop GPU,24326
RTX Pro 6000 Blackwell DC-8Q,2383
RTX Pro 6000 Blackwell DC-12Q,2685
RTX PRO 6000 Blackwell Max-Q Workstation Edition,32391
RTX PRO 6000 Blackwell Server Edition,27523
RTX PRO 6000 Blackwell Workstation Edition,38278
RV530 PRO,118
Ryzen 3 4300G with Radeon Graphics,1709
Ryzen 3 4300GE with Radeon Graphics,2254
Ryzen 3 4300U with Radeon Graphics,1366
Ryzen 3 5300G with Radeon Graphics,1993
Ryzen 3 5300GE with Radeon Graphics,1968
Ryzen 3 5300U with Radeon Graphics,1539
Ryzen 3 5400U with Radeon Graphics,1596
Ryzen 3 5425U with Radeon Graphics,1691
Ryzen 3 7330U with Radeon Graphics,1693
Ryzen 3 7335U with Radeon Graphics,1980
Ryzen 3 PRO 4200GE with Radeon Graphics,1748
