Bench_Name,Score
G Skill Intl F4-3400C16-16GTZ 16GB,17.9
G Skill Intl F4-3400C16-16GVK 16GB,18.7
G Skill Intl F4-3400C16-16GVR 16GB,17.4
G Skill Intl F4-3466C16-4GTZ 4GB,20.0
G Skill Intl F4-3466C16-4GVK 4GB,19.6
G Skill Intl F4-3466C16-8GTZ 8GB,19.2
G Skill Intl F4-3466C16-8GTZKW 8GB,17.5
G Skill Intl F4-3466C16-8GTZR 8GB,18.1
G Skill Intl F4-3466C16-8GTZSK 8GB,20.0
G Skill Intl F4-3466C16-8GTZSW 8GB,11.6
G Skill Intl F4-3466C16-8GVK 8GB,19.0
G Skill Intl F4-3466C16-8GVR 8GB,19.4
G Skill Intl F4-3466C16-16GTZ 16GB,14.6
G Skill Intl F4-3466C16-16GTZR 16GB,20.7
G Skill Intl F4-3466C16-16GTZSW 16GB,15.0
G Skill Intl F4-3466C18-8GSXW 8GB,16.2
G Skill Intl F4-3466C18-8GTZRXB 8GB,20.9
G Skill Intl F4-3600C14-8GTRGB 8GB,17.1
G Skill Intl F4-3600C14-8GTRSB 8GB,17.7
G Skill Intl F4-3600C14-8GTZN 8GB,19.1
G Skill Intl F4-3600C14-8GTZNB 8GB,19.8
G Skill Intl F4-3600C14-8GTZRA 8GB,20.3
G Skill Intl F4-3600C14-8GVKA 8GB,24.4
G Skill Intl F4-3600C14-16GTRG 16GB,20.1
G Skill Intl F4-3600C14-16GTRS 16GB,23.0
G Skill Intl F4-3600C14-16GTZN 16GB,23.4
G Skill Intl F4-3600C14-16GTZR 16GB,25.2
G Skill Intl F4-3600C14-16GTZRA 16GB,22.7
G Skill Intl F4-3600C14-16GVK 16GB,21.3
G Skill Intl F4-3600C14-16GVKA 16GB,24.8
G Skill Intl F4-3600C15-8GTZ 8GB,20.1
G Skill Intl F4-3600C16-8GTESC 8GB,20.3
G Skill Intl F4-3600C16-8GTRG 8GB,19.7
G Skill Intl F4-3600C16-8GTRGC 8GB,18.7
G Skill Intl F4-3600C16-8GTRS 8GB,21.1
G Skill Intl F4-3600C16-8GTRSC 8GB,25.0
G Skill Intl F4-3600C16-8GTZ 8GB,20.6
G Skill Intl F4-3600C16-8GTZKK 8GB,18.6
G Skill Intl F4-3600C16-8GTZKW 8GB,20.5
G Skill Intl F4-3600C16-8GTZN 8GB,20.8
G Skill Intl F4-3600C16-8GTZNC 8GB,20.3
G Skill Intl F4-3600C16-8GTZR 8GB,19.3
G Skill Intl F4-3600C16-8GTZRC 8GB,18.2
G Skill Intl F4-3600C16-8GTZSW 8GB,22.7
G Skill Intl F4-3600C16-8GVK 8GB,20.5
G Skill Intl F4-3600C16-8GVKC 8GB,20.0
G Skill Intl F4-3600C16-16GTESC 16GB,23.7
G Skill Intl F4-3600C16-16GTRG 16GB,18.9
G Skill Intl F4-3600C16-16GTRGC 16GB,20.2
G Skill Intl F4-3600C16-16GTRS 16GB,20.6
G Skill Intl F4-3600C16-16GTRSC 16GB,19.5
G Skill Intl F4-3600C16-16GTZN 16GB,20.9
G Skill Intl F4-3600C16-16GTZNC 16GB,19.8
G Skill Intl F4-3600C16-16GTZR 16GB,20.4
G Skill Intl F4-3600C16-16GTZRC 16GB,19.8
G Skill Intl F4-3600C16-16GVKC 16GB,20.9
G Skill Intl F4-3600C16-32GTZN 32GB,19.6
G Skill Intl F4-3600C16-32GTZR 32GB,22.5
G Skill Intl F4-3600C16-32GVK 32GB,21.1
G Skill Intl F4-3600C17-4GTZ 4GB,20.4
G Skill Intl F4-3600C17-4GVK 4GB,14.8
G Skill Intl F4-3600C17-8GTRG 8GB,19.7
G Skill Intl F4-3600C17-8GTRS 8GB,16.9
G Skill Intl F4-3600C17-8GTZ 8GB,19.1
G Skill Intl F4-3600C17-8GTZKW 8GB,17.7
G Skill Intl F4-3600C17-8GTZR 8GB,18.7
G Skill Intl F4-3600C17-8GTZSW 8GB,20.4
G Skill Intl F4-3600C17-8GVK 8GB,18.2
G Skill Intl F4-3600C17-16GTZ 16GB,17.0
G Skill Intl F4-3600C17-16GTZKK 16GB,20.1
G Skill Intl F4-3600C17-16GTZKW 16GB,20.6
G Skill Intl F4-3600C17-16GTZR 16GB,18.3
G Skill Intl F4-3600C17-16GTZSW 16GB,18.7
G Skill Intl F4-3600C18-8GTRG 8GB,17.4
G Skill Intl F4-3600C18-8GTRS 8GB,19.2
G Skill Intl F4-3600C18-8GTZN 8GB,18.5
G Skill Intl F4-3600C18-8GTZR 8GB,20.7
G Skill Intl F4-3600C18-8GTZRX 8GB,18.8
G Skill Intl F4-3600C18-8GVK 8GB,18.9
G Skill Intl F4-3600C18-16GTRG 16GB,18.0
G Skill Intl F4-3600C18-16GTRS 16GB,19.7
G Skill Intl F4-3600C18-16GTZN 16GB,19.0
G Skill Intl F4-3600C18-16GTZR 16GB,19.7
G Skill Intl F4-3600C18-16GVK 16GB,19.4
G Skill Intl F4-3600C18-32GTRG 32GB,12.9
G Skill Intl F4-3600C18-32GTRS 32GB,21.1
G Skill Intl F4-3600C18-32GTZN 32GB,18.2
G Skill Intl F4-3600C18-32GTZR 32GB,18.0
G Skill Intl F4-3600C18-32GVK 32GB,19.1
G Skill Intl F4-3600C18D-32GVK 16GB,18.7
G Skill Intl F4-3600C19-8GSXF 8GB,20.3
G Skill Intl F4-3600C19-8GSXK 8GB,19.2
G Skill Intl F4-3600C19-8GSXKB 8GB,19.2
G Skill Intl F4-3600C19-8GSXW 8GB,20.5
G Skill Intl F4-3600C19-8GSXWB 8GB,19.5
G Skill Intl F4-3600C19-8GTZRB 8GB,18.3
G Skill Intl F4-3600C19-8GVRB 8GB,18.9
G Skill Intl F4-3600C19-8GVSB 8GB,19.2
G Skill Intl F4-3600C19-16GSXF 16GB,18.8
G Skill Intl F4-3600C19-16GSXK 16GB,12.8
G Skill Intl F4-3600C19-16GSXKB 16GB,17.5
G Skill Intl F4-3600C19-16GSXW 16GB,17.8
G Skill Intl F4-3600C19-16GSXWB 16GB,18.0
G Skill Intl F4-3600C19-16GTRG 16GB,19.4
G Skill Intl F4-3600C19-16GTRS 16GB,18.6
G Skill Intl F4-3600C19-16GVRB 16GB,18.8
G Skill Intl F4-3733C17-4GTZ 4GB,16.5
G Skill Intl F4-3733C17-4GVK 4GB,19.0
G Skill Intl F4-3733C17-8GTZA 8GB,20.2
G Skill Intl F4-3733C17-8GTZKK 8GB,23.1
G Skill Intl F4-3733C17-8GTZKW 8GB,19.3
G Skill Intl F4-3733C17-8GTZR 8GB,22.3
G Skill Intl F4-3733C17-8GTZSW 8GB,22.0
G Skill Intl F4-3733C17-16GTZKK 16GB,20.2
G Skill Intl F4-3733C17-16GTZR 16GB,19.0
G Skill Intl F4-3733C17-16GTZSW 16GB,16.9
G Skill Intl F4-3800C14-8GTZN 8GB,20.3
G Skill Intl F4-3800C14-16GTZN 16GB,21.7
G Skill Intl F4-3866C18-4GTZ 4GB,19.1
G Skill Intl F4-3866C18-4GVK 4GB,19.2
G Skill Intl F4-3866C18-8GTZ 8GB,20.2
G Skill Intl F4-3866C18-8GTZKW 8GB,20.9
G Skill Intl F4-3866C18-8GTZR 8GB,17.8
G Skill Intl F4-3866C18-8GTZSW 8GB,20.9
G Skill Intl F4-3866C18-16GTZR 16GB,17.5
G Skill Intl F4-4000C14-8GTZR 8GB,24.7
G Skill Intl F4-4000C14-16GTES 16GB,21.8
G Skill Intl F4-4000C14-16GTZR 16GB,22.4
G Skill Intl F4-4000C15-8GTRG 8GB,21.6
G Skill Intl F4-4000C15-8GTRS 8GB,20.4
G Skill Intl F4-4000C15-8GTZR 8GB,21.0
G Skill Intl F4-4000C15-8GVK 8GB,21.4
G Skill Intl F4-4000C16-8GTZR 8GB,18.2
G Skill Intl F4-4000C16-8GTZRA 8GB,21.5
G Skill Intl F4-4000C16-8GVK 8GB,19.8
G Skill Intl F4-4000C16-16GTEG 16GB,24.3
G Skill Intl F4-4000C16-16GTRS 16GB,20.0
G Skill Intl F4-4000C16-16GTRSA 16GB,19.4
G Skill Intl F4-4000C16-16GTZN 16GB,21.1
G Skill Intl F4-4000C16-16GTZNA 16GB,25.2
G Skill Intl F4-4000C16-16GTZR 16GB,20.2
G Skill Intl F4-4000C16-16GTZRA 16GB,23.7
G Skill Intl F4-4000C16-16GVK 16GB,20.9
G Skill Intl F4-4000C16-16GVKA 16GB,27.2
G Skill Intl F4-4000C17-8GTRS 8GB,18.6
G Skill Intl F4-4000C17-8GTZR 8GB,20.1
G Skill Intl F4-4000C17-8GTZRB 8GB,21.0
G Skill Intl F4-4000C17-8GVKB 8GB,20.7
G Skill Intl F4-4000C17-16GTRGB 16GB,15.6
G Skill Intl F4-4000C17-16GTRSB 16GB,14.8
G Skill Intl F4-4000C17-16GTZRB 16GB,20.2
G Skill Intl F4-4000C17-16GVKB 16GB,22.1
G Skill Intl F4-4000C18-8GTRG 8GB,21.6
G Skill Intl F4-4000C18-8GTRS 8GB,18.4
G Skill Intl F4-4000C18-8GTZ 8GB,19.1
G Skill Intl F4-4000C18-8GTZKK 8GB,11.5
G Skill Intl F4-4000C18-8GTZKW 8GB,19.3
G Skill Intl F4-4000C18-8GTZR 8GB,18.1
G Skill Intl F4-4000C18-8GTZRB 8GB,19.3
G Skill Intl F4-4000C18-8GTZSW 8GB,17.5
G Skill Intl F4-4000C18-8GVK 8GB,18.6
G Skill Intl F4-4000C18-16GTRG 16GB,21.7
G Skill Intl F4-4000C18-16GTRS 16GB,21.5
G Skill Intl F4-4000C18-16GTZN 16GB,21.0
G Skill Intl F4-4000C18-16GTZR 16GB,20.0
G Skill Intl F4-4000C18-16GVK 16GB,20.3
G Skill Intl F4-4000C18-32GTRS 32GB,18.6
G Skill Intl F4-4000C18-32GTZN 32GB,19.7
G Skill Intl F4-4000C18-32GTZR 32GB,18.8
G Skill Intl F4-4000C18-32GVK 32GB,17.8
G Skill Intl F4-4000C19-4GTZ 4GB,19.4
G Skill Intl F4-4000C19-4GVK 4GB,18.8
G Skill Intl F4-4000C19-8GTZ 8GB,18.2
G Skill Intl F4-4000C19-8GTZKW 8GB,19.5
G Skill Intl F4-4000C19-8GTZSW 8GB,19.2
G Skill Intl F4-4000C19-16GTRG 16GB,19.4
G Skill Intl F4-4000C19-16GTRS 16GB,17.8
G Skill Intl F4-4000C19-16GTZKK 16GB,19.4
G Skill Intl F4-4000C19-16GTZR 16GB,19.4
G Skill Intl F4-4000C19-16GTZSW 16GB,17.9
G Skill Intl F4-4133C17-8GTZR 8GB,21.7
G Skill Intl F4-4133C19-4GTZ 4GB,19.5
G Skill Intl F4-4133C19-8GTZA 8GB,18.1
G Skill Intl F4-4133C19-8GTZC 8GB,19.3
G Skill Intl F4-4133C19-8GTZKKF 8GB,21.4
G Skill Intl F4-4133C19-8GTZKW 8GB,17.9
G Skill Intl F4-4133C19-8GTZKWC 8GB,19.0
G Skill Intl F4-4133C19-8GTZR 8GB,19.3
G Skill Intl F4-4133C19-8GTZRF 8GB,15.7
G Skill Intl F4-4133C19-8GTZSWC 8GB,17.5
G Skill Intl F4-4133C19-8GTZSWF 8GB,18.5
G Skill Intl F4-4200C19-4GTZ 4GB,14.5
G Skill Intl F4-4266C16-8GTZR 8GB,25.2
G Skill Intl F4-4266C16-16GVK 16GB,26.3
G Skill Intl F4-4266C17-8GTZR 8GB,17.1
G Skill Intl F4-4266C17-8GTZRB 8GB,18.3
G Skill Intl F4-4266C17-16GTRGB 16GB,15.7
G Skill Intl F4-4266C17-16GTZRB 16GB,22.1
G Skill Intl F4-4266C17-16GVKB 16GB,20.0
G Skill Intl F4-4266C19-4GTZ 4GB,20.3
G Skill Intl F4-4266C19-8GTRG 8GB,20.1
G Skill Intl F4-4266C19-8GTRS 8GB,19.2
G Skill Intl F4-4266C19-8GTZA 8GB,18.0
G Skill Intl F4-4266C19-8GTZKW 8GB,16.9
G Skill Intl F4-4266C19-8GTZR 8GB,19.4
G Skill Intl F4-4266C19-8GTZSW 8GB,22.1
G Skill Intl F4-4266C19-16GTRG 16GB,15.7
G Skill Intl F4-4266C19-32GTZR 32GB,21.4
G Skill Intl F4-4400C16-8GTRS 8GB,20.6
G Skill Intl F4-4400C16-8GTZR 8GB,21.9
G Skill Intl F4-4400C16-8GVK 8GB,22.8
G Skill Intl F4-4400C17-8GVK 8GB,20.6
G Skill Intl F4-4400C17-16GTZR 16GB,22.2
G Skill Intl F4-4400C17-16GVK 16GB,22.6
G Skill Intl F4-4400C18-8GTRG 8GB,19.0
G Skill Intl F4-4400C18-8GTRS 8GB,21.1
G Skill Intl F4-4400C18-8GTZR 8GB,20.1
G Skill Intl F4-4400C18-8GTZRC 8GB,22.2
G Skill Intl F4-4400C18-8GVKC 8GB,22.3
G Skill Intl F4-4400C19-8GTZKK 8GB,18.7
G Skill Intl F4-4400C19-8GTZSW 8GB,25.3
G Skill Intl F4-4400C19-16GTRG 16GB,22.5
G Skill Intl F4-4400C19-16GTZR 16GB,21.6
G Skill Intl F4-4400C19-16GVK 16GB,22.1
G Skill Intl F4-4400C19-32GTRS 32GB,17.3
G Skill Intl F4-4400C19-32GTZR 32GB,23.5
G Skill Intl F4-4400C19-32GVK 32GB,24.3
G Skill Intl F4-4500C19-8GTZKKE 8GB,23.0
G Skill Intl F4-4500C19-8GTZSWE 8GB,25.1
G Skill Intl F4-4600C18-8GTRS 8GB,21.4
G Skill Intl F4-4600C18-8GTZR 8GB,18.5
G Skill Intl F4-4600C19-8GTZKKC 8GB,21.2
G Skill Intl F4-4600C19-8GTZSWC 8GB,22.3
G Skill Intl F4-4600C19-8GVKE 8GB,21.9
G Skill Intl F4-4800C18-8GTRG 8GB,20.0
G Skill Intl F4-4800C18-8GTRS 8GB,21.3
G Skill Intl F4-4800C19-8GTESC 8GB,17.4
G Skill Intl F4-4800C19-8GTZRC 8GB,19.3
G Skill Intl F4-4800C20-16GTRG 16GB,25.1
G Skill Intl F4-4800C20-16GTZR 16GB,19.2
G Skill Intl F4-5066C20-8GVK 8GB,20.4
G Skill Intl F4-5333C22-8GTRG 8GB,25.3
Galaxy Microsystems Ltd. GALAX GOC 2016 8GB,26.4
Galaxy Microsystems Ltd. GALAX OC LAB 8GB,19.7
Galaxy Microsystems Ltd. GOC2017-Fugger 8GB,20.5
GIGA - BYTE Technology Co Ltd AR32C16S8K2HU416R 8GB,19.4
GIGA - BYTE Technology Co Ltd AR32C16S8K2SU416R 8GB,18.6
GIGA - BYTE Technology Co Ltd AR36C18S8K2HU416R 8GB,18.9
GIGA - BYTE Technology Co Ltd GP-ARS16G32 8GB,19.2
GIGA - BYTE Technology Co Ltd GP-ARS16G33 8GB,19.1
GIGA - BYTE Technology Co Ltd GP-ARS16G37 8GB,19.5
GIGA - BYTE Technology Co Ltd GP-ARS16G44 8GB,19.0
GIGA - BYTE Technology Co Ltd GP-DSG64G32 32GB,21.0
GIGA - BYTE Technology Co Ltd GP-GR26C16S8K1HU408 8GB,17.3
GIGA - BYTE Technology Co Ltd GP-GR26C16S8K2HU416 8GB,16.8
GIGA - BYTE Technology Co Ltd GR26C16S8K1HU408 8GB,19.2
GIGA - BYTE Technology Co Ltd GR26C16S8K2HU416 8GB,17.0
Gloway International (HK) STK4U2133D15081C 8GB,16.8
Gloway International (HK) STK4U2400D15082C 8GB,14.7
Gloway International (HK) STK4U2400D17041C 4GB,15.8
Gloway International (HK) STK4U2400D17042C 4GB,18.0
Gloway International (HK) STK4U2400D17081C 8GB,17.1
Gloway International (HK) STK4U2400D17082C 8GB,14.3
Gloway International (HK) STK4U2400D17161C 16GB,15.3
Gloway International (HK) STK2133C15-8GB 8GB,13.3
Gloway International (HK) STK2400C15-16GB 16GB,17.0
Gloway International (HK) STK2400CL17SNB16GB 16GB,17.5
Gloway International (HK) STKD4GAM2133-F 8GB,11.8
Gloway International (HK) STKD4GAM2400-F 8GB,14.3
Gloway International (HK) STKD4XMP2400-F 4GB,15.2
Gloway International Co. Ltd. ABY4U3000E16082C 8GB,10.8
Gloway International Co. Ltd. ABY4U3200E16082C 8GB,10.7
Gloway International Co. Ltd. STK4U2400D17082C 8GB,17.5
Gloway International Co. Ltd. TAC4U3200E16082C 8GB,16.8
Gloway International Co. Ltd. TAC4U3200E18082C 8GB,21.3
Gloway International Co. Ltd. TYA4U2400D17081C 8GB,17.1
Gloway International Co. Ltd. TYA4U2666D19081C 8GB,13.5
Gloway International Co. Ltd. TYA4U2666D19082C 8GB,15.6
Gloway International Co. Ltd. TYA4U2666D19161C 16GB,12.2
Gloway International Co. Ltd. TYA4U3000E16081C 8GB,15.9
Gloway International Co. Ltd. TYP4U3000E16082C 8GB,16.5
Gloway International Co. Ltd. TYP4U3200E16082C 8GB,17.5
Gloway International Co. Ltd. WAR4U2666D19081C 8GB,15.7
Gloway International Co. Ltd. WAR4U2666D19161C-S 16GB,16.4
Gold Key Technology Co Ltd GKE160SO102408-2400 16GB,16.6
Gold Key Technology Co Ltd GKE160SO102408-2666 16GB,16.8
Gold Key Technology Co Ltd GKE160SO102408-2933 16GB,18.0
Gold Key Technology Co Ltd GKE160SO102408-3200 16GB,17.3
Gold Key Technology Co Ltd GKE400SO51216-2400 4GB,15.4
Gold Key Technology Co Ltd GKE800SO51216-2400 8GB,13.4
Gold Key Technology Co Ltd GKE800SO102408-2666A 8GB,16.9
Gold Key Technology Co Ltd GKE800SO102408-3200 8GB,17.1
Gold Key Technology Co Ltd GKE800UD102408-2666 8GB,16.3
Gold Key Technology Co Ltd GKE800UD102408-2666A 8GB,20.3
Gold Key Technology Co Ltd NMGD416E82-4400G 16GB,17.6
Gold Key Technology Co Ltd NMGD416F82-3200D2 16GB,19.1
Gold Key Technology Co Ltd NMGD480E82-3200D 8GB,20.1
Gold Key Technology Co Ltd NMSO416E82-3200E 16GB,16.7
Gold Key Technology Co Ltd NMSO416F82-3200E 16GB,15.8
Gold Key Technology Co Ltd NMSO432F82-3200E 32GB,16.6
Gold Key Technology Co Ltd NMSO480E82-3200E 8GB,16.8
Gold Key Technology Co Ltd NMUD416E82-3000D 16GB,18.3
Gold Key Technology Co Ltd NMUD416E82-3200D 16GB,18.7
Gold Key Technology Co Ltd NMUD416E82-3600D 16GB,24.8
Gold Key Technology Co Ltd NMUD416E82-3601D 16GB,23.7
Gold Key Technology Co Ltd NMUD416E82-4000F 16GB,22.5
Gold Key Technology Co Ltd NMUD416E82-4400G 16GB,21.4
Gold Key Technology Co Ltd NMUD416E82-4600C 16GB,23.3
Gold Key Technology Co Ltd NMUD416E86-3200D 16GB,18.9
Gold Key Technology Co Ltd NMUD416F82-3200D 16GB,15.8
Gold Key Technology Co Ltd NMUD480E82-3000D 8GB,19.7
Gold Key Technology Co Ltd NMUD480E82-3200D 8GB,19.0
Gold Key Technology Co Ltd NMUD480E82-3200E 8GB,17.3
Gold Key Technology Co Ltd NMUD480E84-2666E 8GB,17.3
Gold Key Technology Co Ltd NMUD480E84-3000D 8GB,17.3
Gold Key Technology Co Ltd NMUD480E85-2666E 8GB,15.1
Gold Key Technology Co Ltd NMUD480E85-3000D 8GB,17.5
Gold Key Technology Co Ltd NMUD480E85-3200E 8GB,18.9
Gold Key Technology Co Ltd NMUD480E86-3200 8GB,19.5
Gold Key Technology Co Ltd NMUD480E86-3200D 8GB,18.3
Golden Empire CL14-14-14 D4-2400 16GB,16.8
Golden Empire CL14-16-16 D4-2400 16GB,16.5
Golden Empire CL14-16-16 D4-3000 4GB,17.7
Golden Empire CL15-15-15 D4-2133 8GB,15.2
Golden Empire CL15-15-15 D4-2400 4GB,16.4
Golden Empire CL15-15-15 D4-2666 4GB,13.4
Golden Empire CL15-15-15 D4-3000 8GB,13.8
Golden Empire CL15-17-17 D4-2666 8GB,18.1
Golden Empire CL15-17-17 D4-3000 8GB,17.5
Golden Empire CL15-17-17 D4-3200 8GB,18.6
Golden Empire CL16-16-16 D4-2400 8GB,16.4
Golden Empire CL16-16-16 D4-2800 8GB,15.1
Golden Empire CL16-16-16 D4-3000 4GB,16.0
Golden Empire CL16-16-16 D4-3200 4GB,18.6
Golden Empire CL16-18-18 D4-2666 8GB,17.4
Golden Empire CL16-18-18 D4-3000 16GB,17.2
Golden Empire CL16-18-18 D4-3200 8GB,18.3
Golden Empire CL16-18-18 D4-3400 4GB,14.4
Golden Empire CL16-20-20 D4-3200 16GB,20.2
Golden Empire CL17-17-17 D4-2400 16GB,16.3
Golden Empire CL18-20-20 D4-3000 8GB,16.5
Golden Empire CL18-20-20 D4-3200 8GB,19.9
Golden Empire CL18-20-20 D4-3600 8GB,17.7
Golden Empire CL18-22-22 D4-3600 16GB,18.1
Golden Empire CL18-24-24 D4-4000 8GB,21.4
Golden Empire CL19-19-19 D4-2666 4GB,16.6
Golden Empire CL19-25-25 D4-4000 4GB,17.5
Golden Empire CL22-22-22 D4-3200 8GB,15.3
Good Wealth Technology Ltd. 8GB,18.1
Good Wealth Technology Ltd. KETECH 8GB,17.5
Heoriady HX2666CX15D4/4G 4GB,14.7
Heoriady HX2666DT8G-TD 8GB,14.6
Heoriady M378A1K43BB2-CTD 8GB,17.3
Heoriady M471A1K43BB1-CRC 16GB,15.9
Heoriady M471A1K43CB1-CTD 8GB,10.5
Heoriady M471A4G43MB1-CTD 32GB,14.3
Hewlett-Packard 7EH55AA# 8GB,18.4
Hewlett-Packard 7EH61AA# 8GB,16.5
Hewlett-Packard 7EH64AA# 8GB,18.2
Hewlett-Packard 7EH64AA#ABC 8GB,15.8
Hewlett-Packard 7EH67AA# 8GB,16.8
Hewlett-Packard 7EH74AA#ABC 8GB,17.2
Hewlett-Packard 7EH98AA#ABB 8GB,13.9
Hewlett-Packard 7EH99AA# 16GB,16.0
Hewlett-Packard 7TE39AA#ABC 8GB,16.1
Hewlett-Packard 8MG00AA# 8GB,15.3
Hewlett-Packard 8MG07AA# 8GB,17.7
Hewlett-Packard 48U45AA# 16GB,25.7
Hong Kong Hyunion Electronics DDR4 3200 2OZ 16GB,16.0
Hoodisk Electronics Co Ltd GKE160SO102408-2400 16GB,16.4
Hoodisk Electronics Co Ltd GKE160SO102408-2666 16GB,16.7
Hoodisk Electronics Co Ltd GKE160UD102408-2666 16GB,16.6
Hoodisk Electronics Co Ltd GKE320UD204808-2666 32GB,16.9
Hoodisk Electronics Co Ltd GKE400UD51208-2400AH 4GB,17.7
Hoodisk Electronics Co Ltd GKE800SO51216-2400 8GB,16.2
Hoodisk Electronics Co Ltd GKE800SO102408-2400 8GB,15.5
Hoodisk Electronics Co Ltd GKE800SO102408-2666A 8GB,17.3
Hoodisk Electronics Co Ltd GKE800UD102408-2400 8GB,13.9
Hoodisk Electronics Co Ltd GKE800UD102408-2666 8GB,18.4
Hoodisk Electronics Co Ltd MD401GNSE-CB3M2 8GB,13.1
Hoodisk Electronics Co Ltd NMUD480E8x-2666 8GB,15.1
Hoodisk Electronics Co Ltd NMUD480E81-3200 8GB,17.2
HT Micron HTH5AN8G8NCJR-VKD 8GB,16.5
Hua Nan San Xian Technology Co Ltd HNMI8GD4240D0 8GB,10.2
Hynix Semiconductor (Hyundai Electronics) GKE160SO102408-2400 16GB,16.0
Hynix Semiconductor (Hyundai Electronics) GKE160UD102408-2133 16GB,12.7
Hynix Semiconductor (Hyundai Electronics) GKE800SO51208-2133AH 8GB,14.3
Hynix Semiconductor (Hyundai Electronics) GKE800SO51208-2400AH 8GB,14.2
Hynix Semiconductor (Hyundai Electronics) GKE800SO102408-2400 8GB,14.6
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR4N-TF 8GB,9.1
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR4N-UH 8GB,11.3
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR8N-TF 8GB,11.1
Hynix Semiconductor (Hyundai Electronics) HMA41GR7AFR8N-UH 8GB,11.6
Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR4N-TF 8GB,9.8
Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR8N-TF 8GB,9.4
Hynix Semiconductor (Hyundai Electronics) HMA41GR7MFR8N-TFT1 8GB,7.8
Hynix Semiconductor (Hyundai Electronics) HMA41GS6AFR8N-TF 8GB,13.8
Hynix Semiconductor (Hyundai Electronics) HMA41GU6AFR8N-TF 8GB,15.6
Hynix Semiconductor (Hyundai Electronics) HMA41GU6MFR8N-TF 8GB,13.8
Hynix Semiconductor (Hyundai Electronics) HMA42GR7AFR4N-TF 16GB,10.0
Hynix Semiconductor (Hyundai Electronics) HMA42GR7AFR4N-UH 16GB,10.2
Hynix Semiconductor (Hyundai Electronics) HMA42GR7MFR4N-TF 16GB,9.1
Hynix Semiconductor (Hyundai Electronics) HMA81GR7AFR8N-UH 8GB,11.8
Hynix Semiconductor (Hyundai Electronics) HMA81GR7MFR8N-UH 8GB,10.4
Hynix Semiconductor (Hyundai Electronics) HMA81GS6AFR8N-UH 8GB,13.8
Hynix Semiconductor (Hyundai Electronics) HMA81GS6AFR8N-VK 8GB,15.3
Hynix Semiconductor (Hyundai Electronics) HMA81GS6CJR8N-UH 8GB,11.4
Hynix Semiconductor (Hyundai Electronics) HMA81GS6CJR8N-VK 8GB,15.3
Hynix Semiconductor (Hyundai Electronics) HMA81GS6JJR8N-VK 8GB,16.8
Hynix Semiconductor (Hyundai Electronics) HMA81GS6MFR8N-UH 8GB,13.5
Hynix Semiconductor (Hyundai Electronics) HMA81GU6AFR8N-UH 8GB,16.0
Hynix Semiconductor (Hyundai Electronics) HMA81GU6CJR8N-UH 8GB,16.2
Hynix Semiconductor (Hyundai Electronics) HMA81GU6CJR8N-VK 8GB,18.1
Hynix Semiconductor (Hyundai Electronics) HMA81GU6JJR8N-VK 8GB,17.7
Hynix Semiconductor (Hyundai Electronics) HMA82GR7AFR8N-UH 16GB,10.0
Hynix Semiconductor (Hyundai Electronics) HMA82GR7MFR4N-UH 16GB,9.1
Hynix Semiconductor (Hyundai Electronics) HMA82GR7MFR8N-UH 16GB,10.3
Hynix Semiconductor (Hyundai Electronics) HMA82GS6AFR8N-UH 16GB,13.7
Hynix Semiconductor (Hyundai Electronics) HMA82GS6CJR8N-VK 16GB,14.5
Hynix Semiconductor (Hyundai Electronics) HMA82GS6JJR8N-VK 16GB,16.2
Hynix Semiconductor (Hyundai Electronics) HMA82GS6MFR8N-TF 16GB,13.6
Hynix Semiconductor (Hyundai Electronics) HMA82GU6AFR8N-UH 16GB,15.2
Hynix Semiconductor (Hyundai Electronics) HMA82GU6CJR8N-VK 16GB,18.2
Hynix Semiconductor (Hyundai Electronics) HMA82GU6JJR8N-VK 16GB,17.5
Hynix Semiconductor (Hyundai Electronics) HMA82GU6MFR8N-TF 16GB,14.8
Hynix Semiconductor (Hyundai Electronics) HMA82GU7MFR8N-TF 16GB,13.6
Hynix Semiconductor (Hyundai Electronics) HMA84GL7AMR4N-UH 32GB,8.8
Hynix Semiconductor (Hyundai Electronics) HMA84GL7MMR4N-TF 32GB,8.9
Hynix Semiconductor (Hyundai Electronics) HMA84GR7MFR4N-TF 32GB,10.5
Hynix Semiconductor (Hyundai Electronics) HMA84GR7MFR4N-UH 32GB,9.3
Hynix Semiconductor (Hyundai Electronics) HMA451R7AFR8N-TF 4GB,10.0
Hynix Semiconductor (Hyundai Electronics) HMA451R7AFR8N-UH 4GB,9.3
Hynix Semiconductor (Hyundai Electronics) HMA451R7MFR8N-TF 4GB,9.5
Hynix Semiconductor (Hyundai Electronics) HMA451R7MFR8N-TFTD 4GB,7.8
Hynix Semiconductor (Hyundai Electronics) HMA451S6AFR8N-TF 4GB,13.8
Hynix Semiconductor (Hyundai Electronics) HMA451U6AFR8N-TF 4GB,14.6
Hynix Semiconductor (Hyundai Electronics) HMA451U6MFR8N-TF 4GB,12.2
